tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,polyline
397,6/18/15 0:15,6/18/15 0:21,519,Pershing Square North,40.751873,-73.977706,472,E 32 St & Park Ave,40.7457121,-73.98194829,17017,Customer,,0,ejvwFrwobMQMSMH[Rw@xAuE|NhJpJpGhG|DvBzAmBdG
236,6/18/15 7:13,6/18/15 7:17,472,E 32 St & Park Ave,40.7457121,-73.98194829,519,Pershing Square North,40.751873,-73.977706,17017,Subscriber,1986,1,ocuwFhrpbMSp@MK_C_BuA}@WW}JuGgBkAoCcByA_A]a@{B{A{AaA
373,6/18/15 7:18,6/18/15 7:24,519,Pershing Square North,40.751873,-73.977706,498,Broadway & W 32 St,40.74854862,-73.98808416,17017,Subscriber,1975,1,ejvwFrwobMQMSMITIXWr@{GxSkB`GmB`GmElNrN|CpAVnEr@rARtCVbD\|@T~@h@BAVu@V?FF~@LH@
1418,6/18/15 7:28,6/18/15 7:52,498,Broadway & W 32 St,40.74854862,-73.98808416,311,Norfolk St & Broome St,40.7172274,-73.98802084,17017,Subscriber,1977,2,ouuwF|xqbMjEh@|ANlQlBlHp@PAh@i@POj@?n@JnAXvA\lCb@pEz@dDiKjE}MdGqRhFfDnLzHlEvCbR|LjJdGnBxAhEpCtE|Ct@@d@JpCfAdBt@Ha@b@uBr@iDv@yCnMnFbEbBPw@hDuPf@R
1104,6/18/15 9:22,6/18/15 9:41,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,405,Washington St & Gansevoort St,40.739323,-74.008119,17017,Subscriber,1974,2,okowFpvpbM_@Op@iDeAe@c@Qq@dDe@`CAh@WYkEgBgB|IgBnIq@fDu@~CwAxHe@xB_@dB]nAu@lDc@pBa@`Cm@rCqCu@Or@q@tBaAnDqEdNa@tAoAbDuClHmHxQGTCj@mAhXEtBMxCqCUgAKmAUmLuBgJ{AgG_Ae@MyB_@qCa@oCm@uAOgCEoFCcCABlG@x@J?
1890,6/18/15 11:34,6/18/15 12:06,405,Washington St & Gansevoort St,40.739323,-74.008119,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17017,Customer,,0,w{swFpuubMfFLlFPzCPy@yKGeAGUe@Y_DqDkDcEeAkA{@eA}@{@{CoBwDgCeHuEoDaC~Mmb@uBuA_@lA
1005,6/18/15 18:31,6/18/15 18:47,435,W 21 St & 6 Ave,40.74173969,-73.99415556,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17017,Subscriber,1980,1,aktwFh~rbMqEhNmFvP{BwAeCcByDgCwL_IqJmGyViPoNgJVy@
642,6/18/15 18:49,6/18/15 19:00,477,W 41 St & 8 Ave,40.75640548,-73.9900262,440,E 45 St & 3 Ave,40.75255434,-73.97282625,17017,Subscriber,1983,1,yfwwFldrbMWx@cCaBsDaCgMoI}BwAtDmLx@iCtKc]zJk[~BqHnB{FvEgOzFtD|BxA_DxJIV
376,6/18/15 19:00,6/18/15 19:06,440,E 45 St & 3 Ave,40.75255434,-73.97282625,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,17017,Subscriber,1964,1,unvwF~xnbMaG|QaB~EsEvN{EvOeHvT{FtQ
285,6/18/15 19:10,6/18/15 19:15,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,423,W 54 St & 9 Ave,40.76584941,-73.98690506,17017,Subscriber,1966,1,kxwwFz{qbMRo@}ByAyFuDsNmJ{FsD{B}AmFvP|BxARm@
617,6/18/15 19:20,6/18/15 19:30,423,W 54 St & 9 Ave,40.76584941,-73.98690506,488,W 39 St & 9 Ave,40.75645824,-73.99372222,17017,Subscriber,1974,1,qfwwFz{rbMYz@|@l@tD`C|BzApEtCtDbCnClBzEbDbElChDzB|@l@dElCxBtAbCdBpH|ElH|EbG|DfDfB~@L^HbDX~Fl@~Eb@lAFFHh@HJF@FIlB?xD?dD`AFxAHhCDjEXhFVdCJV?~BV~Gx@`Hv@jBT^HnC\bAFfE^`@FP_DNsC`Ir@i@z@y@jAPBvBT~BNhGr@rGn@~@J
2025,6/18/15 19:36,6/18/15 20:10,488,W 39 St & 9 Ave,40.75645824,-73.99372222,329,Greenwich St & N Moore St,40.72043411,-74.01020609,17017,Customer,,0,waywF~pqbMSl@zB~AtFtD|BbBzBtAxFrDpItFlHxExJtGX{@
1177,6/18/15 20:12,6/18/15 20:31,329,Greenwich St & N Moore St,40.72043411,-74.01020609,463,9 Ave & W 16 St,40.74206539,-74.00443172,17017,Subscriber,1992,1,sepwF`bvbMbAL~Fd@fC\rFv@vBd@e@nAm@bBiBfFOb@WGIAqEs@a@OsBYaAIyDo@u@Q{G}@cCWgGu@oD_@oCWe@AcAIqJu@eBGY@qAEy@GYGyDQgEQaA?]Ai@@yAKy@IsAEeAIwBG{@?mAC_AEkBQoHU]?_ERiAAaAMw@Uo@YUAWIk@a@m@i@i@S{@OaJiA]AuBSo@IGEYGJeAWCdBcFTq@BGh@cBfDoKVN
311,6/18/15 21:51,6/18/15 21:56,463,9 Ave & W 16 St,40.74206539,-74.00443172,494,W 26 St & 8 Ave,40.74734825,-73.99723551,17017,Subscriber,1987,1,qmtwFj_ubMWOz@mCvDuLeHuEiToN}B{A{ByAOb@
404,6/18/15 22:00,6/18/15 22:07,494,W 26 St & 8 Ave,40.74734825,-73.99723551,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17017,Subscriber,1977,1,omuwF~qsbMNc@{ByAuFsD{ByAbEmMvByGlGcSpLa_@Pk@
730,6/18/15 22:19,6/18/15 22:31,546,E 30 St & Park Ave S,40.74444921,-73.98303529,237,E 11 St & 2 Ave,40.73047309,-73.98672378,17017,Customer,,0,_|twFxxpbM~FcR|D{LzBvAvFrDzBzA`HrEnMnItMtIfG`EhG`E~BzA[`A
754,6/19/15 8:46,6/19/15 8:59,237,E 11 St & 2 Ave,40.73047309,-73.98672378,257,Lispenard St & Broadway,40.71939226,-74.00247214,17017,Subscriber,1967,1,sdrwF|oqbMZaAn@b@|DhCdHtEzDdCnBxAbIjFv@h@_AxCm@fBMv@xNxDc@|A_@fAw@xCeA~CgBtFeAdDfN~KdIpGxCbCn@f@g@pA
1433,6/19/15 9:00,6/19/15 9:24,257,Lispenard St & Broadway,40.71939226,-74.00247214,442,W 27 St & 7 Ave,40.746647,-73.993915,17017,Subscriber,1987,2,}~owFtrtbMf@qAfBvArBdBw@vBiCpHaIDoFZo@HQ?iDaAoDgAmBi@yEyAg@QiBi@e@jK_@vIoCWqCYgD[kPyAuCY}BKcCSoCWiCU}Ec@q@IWISOUU{DoEsCiDoB}B}@{@iAu@kCeB}DiCaHqEeJcGwVkPlFwPzBzAGN
558,6/19/15 9:30,6/19/15 9:39,442,W 27 St & 7 Ave,40.746647,-73.993915,497,E 17 St & Broadway,40.73704984,-73.99009296,17017,Subscriber,1982,1,siuwFz|rbMFOzBzAvLw_@xCXbBLj@k@PONAZ@n@JfDv@~I~AxCh@r@JPH`APdBTRLRk@
1307,6/19/15 17:44,6/19/15 18:06,251,Mott St & Prince St,40.72317958,-73.99480012,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,17017,Subscriber,1973,1,}vpwFzbsbMhMrDfBsHV]dAaFZaBdAcF~@mEzBuKbAyE`ByFFOQItAaGnJwd@CS?KtBcKzFmYhHe^CYKk@b@{BxBkKnCoMr@iDC]KK_B{@IRmDvMoBiA}GuDyBmAkAqAiBmB
277,6/19/15 20:16,6/19/15 20:20,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,389,Broadway & Berry St,40.71044554,-73.96525063,17017,Subscriber,1973,1,ifowF`klbMa@e@pAcCPGNDb@cCzBfC`A`AhBbAnGnDrFzCbClAb@Pw@dDStC_@pG
191,6/20/15 10:58,6/20/15 11:01,389,Broadway & Berry St,40.71044554,-73.96525063,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,17017,Subscriber,1973,1,kgnwFximbMEl@eAKWEcAg@_@U[QQIwCcB{BkAuC}AaG}CcDoDyAcB~C_G`@d@
1708,6/20/15 18:17,6/20/15 18:45,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,17017,Customer,,0,ifowF`klbMwCcDqI|OzEjFjExEbHdC~CbAz@}EDUtBaI
1730,6/20/15 19:09,6/20/15 19:38,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,444,Broadway & W 24 St,40.7423543,-73.98915076,17017,Customer,,0,otnwFtylbMrBeIrFzCp@_DJBB@_@lBQr@_BvHaBxHgBtICNBHHb@@VI`@cC~L_EbSyC|NuDxQDJ?LoJvd@uA`Ge@MgF_Cs@fDq@fDu@~CwAxH[~AeFwBsD}@kAYo@Kg@SaCwA{@i@_EkCkFmD{OgKiO{JeK}GeImFcQcLmNgJ_Ubs@cF|OwC`Jl@HfBR|D`@tAPn@BrCZpAHZ[
515,6/20/15 21:19,6/20/15 21:27,444,Broadway & W 24 St,40.7423543,-73.98915076,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17017,Subscriber,1985,1,}ntwFz~qbMZ[LEp@B~AZ`@N|GlAhCf@`CqHl@mBhGuRpEsN
1148,6/20/15 21:38,6/20/15 21:58,461,E 20 St & 2 Ave,40.73587678,-73.98205027,509,9 Ave & W 22 St,40.7454973,-74.00197139,17017,Subscriber,1990,2,kfswFtrpbMrDkLuBsAkOve@gTlq@qFvPaNvb@}@m@
310,6/21/15 10:26,6/21/15 10:31,509,9 Ave & W 22 St,40.7454973,-74.00197139,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,17017,Subscriber,1988,1,sbuwF|otbMhHzEzGpEzA~@nCxA`@Pt@H^HbDX~Fl@AyJAqFs@^
1745,6/21/15 11:27,6/21/15 11:57,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,17017,Subscriber,1962,1,}yswFfstbMcAf@iAu@kCeBiJgGaR{LiZ{RqH_FkIoFq^_VwJqGyFuDyFuDuNkJcK{G{A_Ai@_@L]~EyOpFuPgCaBWGU?
510,6/21/15 11:59,6/21/15 12:08,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,441,E 52 St & 2 Ave,40.756014,-73.967416,17017,Subscriber,1973,1,_bywFdnobMT?VF|EeObCzA~CyJ~CuJjGfEzFtDxFpDnCmItImX
797,6/21/15 12:08,6/21/15 12:21,441,E 52 St & 2 Ave,40.756014,-73.967416,285,Broadway & E 14 St,40.73454567,-73.99074142,17017,Subscriber,1955,1,gdwwFfwmbMQh@zBxAzFtDtNjJ~JxGvNpJtD`CbAj@`EpC`EnCrJnGvFrDvDbCtHbFfKvGhFhDhFlDgI`WgClI|@n@pDbC^\f@x@Zt@LRl@H
1169,6/21/15 12:22,6/21/15 12:42,285,Broadway & E 14 St,40.73454567,-73.99074142,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17017,Subscriber,1975,1,_~rwFtirbM~Ft@NBf@{At@}BtCaKx@oBhCcIfE}M_C{AoEuCeK}Ge@YRa@{ByAsA{@CE?IXcAjCcIdC_Ib@uA
782,6/21/15 12:56,6/21/15 13:09,487,E 20 St & FDR Drive,40.73314259,-73.97573881,521,8 Ave & W 31 St,40.75096735,-73.99444208,17017,Subscriber,1984,1,{trwFpkobMZaARJ\VV`@Nf@LdAD`AK`A[`AO`@OVk@b@YN_@Fc@D[?[GUGi@c@{DvLuBsAeKz[kFlPmFpPsIhXqFvPmFvP{BwAeCcB{JsGmNgJ}F{D
295,6/21/15 13:53,6/21/15 13:58,521,8 Ave & W 31 St,40.75096735,-73.99444208,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17017,Subscriber,1963,1,kdvwFv_sbMyFqDwNoJwFuD{BwAVy@
1475,6/21/15 14:00,6/21/15 14:25,477,W 41 St & 8 Ave,40.75640548,-73.9900262,285,Broadway & E 14 St,40.73454567,-73.99074142,17017,Customer,,0,yfwwFldrbMWx@cCaBnFwPh@eBxCn@|GxAtBd@hDj@dAN|BVfD\fC\f@Rn@^Vw@BAT@BBHDl@HjANbMrAjHv@tAP~@HxCXbBLj@k@PONAZ@n@JfDv@~I~AxCh@r@JPH`APdBTRL~@sCj@kBFFhBnAlChB^f@NTp@tAl@H
382,6/21/15 15:50,6/21/15 15:57,285,Broadway & E 14 St,40.73454567,-73.99074142,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17017,Subscriber,1972,2,_~rwFtirbM~Ft@NBf@{At@}BtCaKx@oBhCcInD~B|DhCtBtAfDmK
381,6/21/15 16:39,6/21/15 16:45,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17017,Subscriber,1990,1,ksqwFpiqbM`@kAaAo@u@g@Sl@sDlLz@h@tDdCrBrAzBvAv@p@pD`CbC|A|B|Ab@XT@v@DVJf@PdEdBHa@JD
641,6/22/15 8:37,6/22/15 8:48,433,E 13 St & Avenue A,40.72955361,-73.98057249,496,E 16 St & 5 Ave,40.73726186,-73.99238967,17017,Subscriber,1988,1,{~qwFlipbMsEvNkCcB_DuBeC_BuA_AcCxHgC|HcKz[sBtGwBvGg@~ArBvATq@
248,6/22/15 13:29,6/22/15 13:33,496,E 16 St & 5 Ave,40.73726186,-73.99238967,116,W 17 St & 8 Ave,40.74177603,-74.00149746,17017,Subscriber,1951,2,qnswFrsrbMfCeI|BvAiL|^aNnb@}DiCu@g@]bA
685,6/22/15 14:50,6/22/15 15:01,116,W 17 St & 8 Ave,40.74177603,-74.00149746,474,5 Ave & E 29 St,40.7451677,-73.98683077,17017,Subscriber,1987,1,iktwFdltbM\cAuBuAuBsAeJcGwVkPwFsDnFuPnI{WlD_LnCdB
406,6/22/15 17:00,6/22/15 17:07,474,5 Ave & E 29 St,40.7451677,-73.98683077,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17017,Subscriber,1960,2,o`uwFfqqbM~I`GlDxBr@f@pAx@dAv@fCdBzBtAhFjDjFfDpFvDtGhEsF|P
219,6/22/15 17:38,6/22/15 17:42,345,W 13 St & 6 Ave,40.73649403,-73.99704374,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17017,Subscriber,1951,1,gjswFlpsbM[bAmCiBgGaEqMsIuBuA_@lA
541,6/22/15 17:51,6/22/15 18:00,435,W 21 St & 6 Ave,40.74173969,-73.99415556,357,E 11 St & Broadway,40.73261787,-73.99158043,17017,Subscriber,1953,1,aktwFh~rbMqEhNtBtApFwPzG}SvAsEdAP`APj@J`@JRFtC`@LDLHHW`BgF|@n@pDbC^\f@x@Zt@LRbDb@xC^tC^Y`A
656,6/22/15 18:08,6/22/15 18:19,357,E 11 St & Broadway,40.73261787,-73.99158043,459,W 20 St & 11 Ave,40.746745,-74.007756,17017,Subscriber,1972,1,sqrwFpnrbMoPth@_FxOAP?HMFyE~B{E`CwBfAiAu@kCeBiJgGuBsA}Mlb@uBsAe@zAqC`J
650,6/22/15 20:17,6/22/15 20:28,459,W 20 St & 11 Ave,40.746745,-74.007756,253,W 13 St & 5 Ave,40.73543934,-73.99453948,17017,Subscriber,1986,1,cjuwFnsubMIRQA}BSrDkLh@_BmA{@m@a@hFqPlD|BxDhCzGpEbAn@z@mCvDuLzMqb@pG_S|B~AdBhAnD~B_@fA
268,6/22/15 20:34,6/22/15 20:38,253,W 13 St & 5 Ave,40.73543934,-73.99453948,294,Washington Square E,40.73049393,-73.9957214,17017,Subscriber,1985,2,scswFv`sbM^gA|BtAtFxDtKbHbCgGDOJNZV
1465,6/22/15 23:25,6/22/15 23:50,294,Washington Square E,40.73049393,-73.9957214,526,E 33 St & 5 Ave,40.74765947,-73.98490707,17017,Customer,,0,wdrwFrhsbMg@g@OSmAcAcEcDmBaBfEwM|AwEkC_@_G_AoAOgA?iDVq@BSEWOqDaC_Aq@kFgDiFiDyB{AcOuJmNkJsJmGcGlR
675,6/22/15 23:58,6/23/15 0:10,526,E 33 St & 5 Ave,40.74765947,-73.98490707,285,Broadway & E 14 St,40.73454567,-73.99074142,17017,Subscriber,1979,1,apuwFndqbM_G~QCLBHHDbALnEj@|ANfHv@dHt@tCVvCXPAh@i@POj@?n@JnAXvA\lCb@bIxAzAVPHXHlC\RL~@sCj@kBFFhBnAlChB^f@h@`AVh@l@H
1154,6/23/15 0:12,6/23/15 0:31,285,Broadway & E 14 St,40.73454567,-73.99074142,128,MacDougal St & Prince St,40.72710258,-74.00297088,17017,Subscriber,1974,1,_~rwFtirbMtBXoBhGyCtJ|BtAtFxDlFjDfDvBuCnHKXTRrEpDnQpNjA~@|BbB
582,6/23/15 5:44,6/23/15 5:54,521,8 Ave & W 31 St,40.75096735,-73.99444208,484,W 44 St & 5 Ave,40.75500254,-73.98014437,17017,Subscriber,1959,1,kdvwFv_sbMyFqDwNoJwNoJsDaCqA{@lCkIxAyEVw@tM_b@
362,6/23/15 5:55,6/23/15 6:02,484,W 44 St & 5 Ave,40.75500254,-73.98014437,468,Broadway & W 55 St,40.7652654,-73.98192338,17017,Subscriber,1975,1,e}vwFhgpbMTw@n@`@nAz@iFjPyFrQW~@oEdNa@lAk@_@mEwCyFwDyFsDuNkJwJqGnBkGD?LBRD
246,6/23/15 6:22,6/23/15 6:26,468,Broadway & W 55 St,40.7652654,-73.98192338,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,17017,Subscriber,1963,1,a~xwF~rpbMtD|@`AXh@eBlCuIpCsIiOwJgCaB|EeO`@V
1938,6/23/15 7:36,6/23/15 8:08,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3002,South End Ave & Liberty St,40.711512,-74.015756,17017,Subscriber,1989,1,qxxwF~~nbM`BbAt@_CnGfEzBxAqF~PoDbL_DxJkDvK}Mnb@wBpG_HrTUrAEl@CXLD^N\PFBLIHEFARJ`DvBb@PxDbC~I~FvAdAxBvAnA~@~B`B`@b@v@rAj@bA`@j@zAzBZ^v@r@|@l@FLHH|BzAVHv@d@xBvA``@bWv@b@p@VrRjF`ANv@Br@Cb@Cf@OTAz@P^I`@Wd@SVQH_@FSHGPAt@F`Ff@dLdAn@R~BVXFFDn@HtBR\@`JhAz@Nh@Rl@h@j@`@VHT@n@Xv@T`ALhA@~DS\?nHTjBP~@DlABz@?vBFdAHrADx@HxAJh@A\@`A?`Kb@XFx@FpADXAdBFpJt@bAHd@@nCVnD^fGt@bCVzG|@t@PxDn@`AHrBX`@N`ANIl@U~CQ|BBND@AV?VBRO|B[lDALBD~APxQlBXNT?V?\DNFnD\DUb@qFBCHAdFx@XDBFPKLMVa@`@w@Hc@|Ab@BWsAa@
1291,6/23/15 8:27,6/23/15 8:48,3002,South End Ave & Liberty St,40.711512,-74.015756,514,12 Ave & W 40 St,40.76087502,-74.00277668,17017,Subscriber,1967,2,}mnwFlewbMEAGVIb@a@v@W`@MLQJCGYEeFy@I@CBc@pFEToD]OG]EW?U?YO_Go@yI}@_BQCE@MZmDN}BCk@@WEACOf@}GHm@aAOa@OsBYaAIyDo@u@Q{G}@cCWgGu@oD_@oCWe@AcAIqJu@eBGY@qAEy@GYGaKc@aA?]Ai@@yAKy@IsAEeAIwBG{@?mAC_AEkBQoHU]?_ERiAAaAMw@Uo@YUAWIk@a@m@i@i@S{@OaJiA]AuBSo@IGEYG_CWo@SeLeAaFg@u@GQ@IFGRI^WPe@Ra@V_@H{@QU@g@Nc@Bs@Bw@CaAOsRkFq@Ww@c@a`@cWqD}BWIEZAP
669,6/23/15 8:51,6/23/15 9:02,514,12 Ave & W 40 St,40.76087502,-74.00277668,484,W 44 St & 5 Ave,40.75500254,-73.98014437,17017,Subscriber,1967,2,ibxwFhttbMBYBS_Am@_Ao@IKIK_BkAk@q@qBuCeAeBSa@NUV]zD_MtDoLRo@bOme@nFwPdNec@
434,6/23/15 16:47,6/23/15 16:55,484,W 44 St & 5 Ave,40.75500254,-73.98014437,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17017,Subscriber,1968,1,e}vwFhgpbMTw@n@`@nAz@iFjPyFrQW~@dC|AnD`CjErCtMzI`HjE
562,6/23/15 17:48,6/23/15 17:58,517,Pershing Square South,40.751581,-73.97791,479,9 Ave & W 45 St,40.76019252,-73.9912551,17017,Subscriber,1977,1,khvwF|xobMkAw@SMITIXWr@[|@SMwBoAi@fBaCtHmG`SyFrQW~@oEdNa@lAk@_@mEwCqF|PZR
587,6/23/15 18:03,6/23/15 18:13,479,9 Ave & W 45 St,40.76019252,-73.9912551,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17017,Subscriber,1992,1,m~wwF|lrbMrGfEfErCjCbB~Msb@pAcEnCj@tBd@nFz@|BVfD\fC\f@Rn@^HUPc@T@BBHDbALnEj@|ANfHv@dHt@tCVbAJ}DbM
120,6/23/15 18:25,6/23/15 18:27,466,W 25 St & 6 Ave,40.74395411,-73.99144871,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17017,Subscriber,1992,1,{xtwFlmrbM
365,6/23/15 18:29,6/23/15 18:35,466,W 25 St & 6 Ave,40.74395411,-73.99144871,325,E 19 St & 3 Ave,40.73624527,-73.98473765,17017,Subscriber,1985,1,{xtwFlmrbMe@vA}ByAfE{MV@fBRj@FpAHv@w@LER?\B~AZ`@NlCd@nCf@hCf@`CqHl@mBdC}HbCwHtBrAPm@
2365,6/23/15 19:52,6/23/15 20:31,325,E 19 St & 3 Ave,40.73624527,-73.98473765,72,W 52 St & 11 Ave,40.76727216,-73.99392888,17017,Subscriber,1984,1,uhswFncqbMwClJoClI{CrJmBdGtBrAhFjD|B~AkG|RaNnb@kFxP}BhHmDdLMEMDa@p@KRCJo@IGEYG_CWo@SeLeAaFg@u@GQ@IFGRI^WPe@Ra@V_@H{@QU@g@Nc@Bs@Bw@CaAOsRkFq@Ww@c@a`@cWqD}BWI}B{AIIGM}@m@w@s@[_@{A{Ba@k@k@cAw@sAa@c@_CaBoA_AyBwAwAeA_J_GuCkBJ_@tBoGv@}B
733,6/24/15 8:21,6/24/15 8:33,72,W 52 St & 11 Ave,40.76727216,-73.99392888,524,W 43 St & 6 Ave,40.75527307,-73.98316936,17017,Subscriber,1960,2,ejywFf}rbMpN_d@vF~DxFrDvJlG|BxA|Jg[pBqG|EqO|BzAd@wA
1096,6/24/15 15:52,6/24/15 16:10,524,W 43 St & 6 Ave,40.75527307,-73.98316936,504,1 Ave & E 15 St,40.73221853,-73.98165557,17017,Subscriber,1981,1,y_wwFzypbMyFrQvCv@xCn@|GxAtBd@nFz@|BVfD\fC\f@Rn@^HUPc@T@BBHDbALnEj@|ANfHv@dHt@tCVvCXPAh@i@POj@?n@JnAXvA\lCb@bIxAzAVPHXHRB~A}El@cBdM}`@tDqLf@eAfAkDJMHGXIj@Dt@ZVPj@h@P\DV@h@cA~CKVl@\RN
309,6/24/15 16:11,6/24/15 16:17,504,1 Ave & E 15 St,40.73221853,-73.98165557,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17017,Subscriber,1982,1,morwFlppbMaAm@_@`AwBxG|BzAaA|CdAr@bAr@hCbBnH|E~SdNnBxAY|@
842,6/24/15 16:24,6/24/15 16:38,439,E 4 St & 2 Ave,40.7262807,-73.98978041,160,E 37 St & Lexington Ave,40.748238,-73.978311,17017,Subscriber,1982,1,qjqwF|brbMrEuNNe@g@]kAu@iD}B_GyDaHsEuOcKoIsFq\oTsd@mZkCmBgBgAM^c@xAwC`Jw@`CSd@}@hCCR?L_@jAg@|AgBvF
434,6/24/15 16:40,6/24/15 16:47,160,E 37 St & Lexington Ave,40.748238,-73.978311,498,Broadway & W 32 St,40.74854862,-73.98808416,17017,Subscriber,1982,1,ssuwFv{obMtJpGbC|AcCxHkCnIwJ|ZCLBHHDbAL
2182,6/24/15 16:56,6/24/15 17:32,498,Broadway & W 32 St,40.74854862,-73.98808416,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17017,Customer,,0,ouuwF|xqbMjEh@|ANlQlBlHp@PAh@i@pAx@dAv@fCdBzBtAhFjDjFfDpFvDdBhAnD~B|BtA~B~AlFlDdErCvAz@KVuCpHbJlHvAhA[v@cAlCId@?^P`A
911,6/24/15 17:38,6/24/15 17:54,368,Carmine St & 6 Ave,40.73038599,-74.00214988,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17017,Subscriber,1968,1,gdrwFrptbMR|@fAi@p@QRMDKjFyMdAoCwEuD
369,6/24/15 19:32,6/24/15 19:38,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,251,Mott St & Prince St,40.72317958,-73.99480012,17017,Subscriber,1959,2,e|qwFzvsbMvEtDlA_DtCiHxDwJTk@Ja@b@_ChExA`H~B
834,6/24/15 20:53,6/24/15 21:07,251,Mott St & Prince St,40.72317958,-73.99480012,350,Clinton St & Grand St,40.71559509,-73.9870295,17017,Subscriber,1977,2,}vpwFzbsbMhMrDvJrCt@{ClAqF~@sE`CkLxBoKTs@DOPSlAgGp@cDXLNJZL
1010,6/25/15 9:14,6/25/15 9:31,350,Clinton St & Grand St,40.71559509,-73.9870295,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17017,Subscriber,1982,2,ggowFhqqbMk@Yk@[sF_Cu@[Rg@l@qChAmFZiAgAc@QIIKMOMIcEaBu@tDeBnIeBnIu@~Ck@`DgAvFSt@s@xC{@`Ee@|BgAtFqCu@GXc@|A_@fAw@xCeA~CgBtFeAdDuHnR_FbMGb@k@vLa@bJqCYsLgAuLgA}BKTjC
672,6/25/15 9:45,6/25/15 9:57,358,Christopher St & Greenwich St,40.73291553,-74.00711384,257,Lispenard St & Broadway,40.71939226,-74.00247214,17017,Subscriber,1968,1,}srwFnoubMNrAJ^ZdDD\V?lGr@~OjB^HnC\~DXlBTTyDJyB`Ir@cBfChCX~BNbCXjGp@dFf@hD\~@aSBUp@gApB{FMGIQ[U_Am@kFwDjC{G
1157,6/25/15 10:12,6/25/15 10:31,257,Lispenard St & Broadway,40.71939226,-74.00247214,472,E 32 St & Park Ave,40.7457121,-73.98194829,17017,Subscriber,1964,2,}~owFtrtbMf@qAfBvAhCuH~@kCoAaAmDkCuDoCcCsBiA{@qGkBaFsAa@OyDyCiHoF{FyDgFaEsB}AuBeBm@m@QWe@_AcBqA_@WYMwAUgHgAsB[e@G{@Ey@BgDXU?UCOGoCeBgD_CgC}AaDyBoD}BiEsCsNkJoNiJ}B{ARq@
761,6/25/15 16:04,6/25/15 16:17,472,E 32 St & Park Ave,40.7457121,-73.98194829,137,E 56 St & Madison Ave,40.761628,-73.972924,17017,Subscriber,1962,1,ocuwFhrpbMtFcQ}F}DcGwDsE{CqKeHgO}JsNmJ{FsDeCbIqFvP_@fA}ByA{B{AwJoGCH
667,6/25/15 16:28,6/25/15 16:39,137,E 56 St & Madison Ave,40.761628,-73.972924,498,Broadway & W 32 St,40.74854862,-73.98808416,17017,Subscriber,1993,1,ggxwFtynbMvAoEj@iB|BxAzFtDxFrDdMlIh@^[dAWv@~BzAzFvDvBzAi@fBaCtHmG`SyFrQvCv@xCn@|GxAtBd@nFz@|BVfD\fC\f@Rn@^HUPc@T@BBHDbAL
391,6/25/15 17:45,6/25/15 17:52,498,Broadway & W 32 St,40.74854862,-73.98808416,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17017,Subscriber,1978,1,ouuwF|xqbMjEh@|ANv@HHYjG}RpHqUdCaI{ByAwFmDcCeBcC{AyFuDyByA{BwAM`@
831,6/25/15 17:55,6/25/15 18:09,167,E 39 St & 3 Ave,40.7489006,-73.97604882,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,17017,Subscriber,1978,2,ywuwFdmobMsO`f@oGfSwB_BgCaB{BuAcG_EsNgJyDkCyHaFyFyDyFsDwKeH|EeO`@V
